Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,STOP,1678630737.960,Not found,3974,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678630737.960,Not found,3974,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,START,1678630774.360,Not found,4884,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678630774.360,Not found,4884,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,STOP,1678630782.520,Not found,5088,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678630789.360,Not found,5259,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678630803.719,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming in place,,START,1678630803.720,Not found,5618,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming in place,,STOP,1678630811.719,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678630811.720,Not found,5818,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,START,1678630815.120,Not found,5903,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678630815.120,Not found,5903,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,STOP,1678630844.440,Not found,6636,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,START,1678630848.080,Not found,6727,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,STOP,1678630850.120,Not found,6778,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,surface,,START,1678630850.120,Not found,6778,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,surface,,STOP,1678630851.159,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678630851.160,Not found,6804,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678630884.159,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,u-turn,,START,1678630884.160,Not found,7629,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,u-turn,,STOP,1678630888.759,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678630888.760,Not found,7744,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,START,1678630902.920,Not found,8098,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678630902.920,Not found,8098,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,STOP,1678630909.520,Not found,8263,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678630913.880,Not found,8372,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678630961.600,Not found,9565,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming in place,,START,1678630961.600,Not found,9565,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming in place,,STOP,1678630972.720,Not found,9843,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming in place,,START,1678631001.840,Not found,10571,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming in place,,STOP,1678631010.200,Not found,10780,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming in place,,START,1678631020.360,Not found,11034,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming in place,,STOP,1678631046.360,Not found,11684,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,assisted resting,,START,1678631138.880,Not found,13997,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,assisted resting,,STOP,1678631181.319,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,still,,START,1678631181.320,Not found,15058,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,still,,STOP,1678631223.960,Not found,16124,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,assisted resting,,START,1678631239.840,Not found,16521,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,assisted resting,,STOP,1678631493.240,Not found,22856,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,assisted resting,,START,1678631517.520,Not found,23463,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,assisted resting,,STOP,1678631525.080,Not found,23652,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,still,,START,1678631529.360,Not found,23759,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,still,,STOP,1678631534.159,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678631534.160,Not found,23879,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678631573.480,Not found,24862,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,START,1678631576.080,Not found,24927,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,STOP,1678631582.240,Not found,25081,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678631587.400,Not found,25210,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678631601.519,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,START,1678631601.520,Not found,25563,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,STOP,1678631604.119,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678631604.120,Not found,25628,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678631648.960,Not found,26749,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678631658.600,Not found,26990,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678631711.880,Not found,28322,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,START,1678631713.400,Not found,28360,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,STOP,1678631718.720,Not found,28493,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678631740.880,Not found,29047,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678631747.200,Not found,29205,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,u-turn,,START,1678631749.560,Not found,29264,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,u-turn,,STOP,1678631754.399,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678631754.400,Not found,29385,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678631793.319,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,u-turn,,START,1678631793.320,Not found,30358,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,u-turn,,STOP,1678631802.239,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678631802.240,Not found,30581,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678631809.919,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,stuck,,START,1678631809.920,Not found,30773,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,stuck,,STOP,1678631814.879,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678631814.880,Not found,30897,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,START,1678631819.440,Not found,31011,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678631819.440,Not found,31011,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,STOP,1678631831.160,Not found,31304,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,START,1678631834.680,Not found,31392,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,STOP,1678631837.039,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678631837.040,Not found,31451,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678631871.719,Not found,NA,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,START,1678631871.720,Not found,32318,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,STOP,1678631874.080,Not found,32377,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678631876.680,Not found,32442,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678631898.920,Not found,32998,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,assisted resting,,START,1678631917.360,Not found,33459,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,assisted resting,,STOP,1678632013.280,Not found,35857,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678632020.440,Not found,36036,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678632080.760,Not found,37544,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,START,1678632086.600,Not found,37690,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,edge,,STOP,1678632088.520,Not found,37738,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,START,1678632089.960,Not found,37774,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,breathing,,STOP,1678632092.080,Not found,37827,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678632094.880,Not found,37897,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678632126.120,Not found,38678,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678632154.280,Not found,39382,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,STOP,1678632232.320,Not found,41333,NA,
T8D1_GX060333,2024-03-11 20:07:13.163,,2035.92000003814697265625,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX060333.MP4,1678630579.0,2057.080,25.000,,swimming,,START,1678632251.080,Not found,41802,NA,
