Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,START,1678628622.600,Not found,2690,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,STOP,1678628773.160,Not found,6454,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,START,1678628811.520,Not found,7413,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,STOP,1678628951.960,Not found,10924,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,START,1678628972.640,Not found,11441,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,STOP,1678629041.480,Not found,13162,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629084.120,Not found,14228,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629098.200,Not found,14580,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629104.080,Not found,14727,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629118.400,Not found,15085,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629156.040,Not found,16026,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629172.720,Not found,16443,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,edge,,START,1678629173.440,Not found,16461,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,edge,,STOP,1678629184.560,Not found,16739,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629187.800,Not found,16820,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629193.039,Not found,NA,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,edge,,START,1678629193.040,Not found,16951,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,edge,,STOP,1678629198.800,Not found,17095,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,breathing,,START,1678629204.800,Not found,17245,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,breathing,,STOP,1678629207.600,Not found,17315,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629207.600,Not found,17315,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629219.560,Not found,17614,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,stuck,,START,1678629220.200,Not found,17630,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,stuck,,STOP,1678629224.160,Not found,17729,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629225.240,Not found,17756,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629240.040,Not found,18126,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,breathing,,START,1678629246.920,Not found,18298,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,breathing,,STOP,1678629249.200,Not found,18355,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,surface,,START,1678629249.200,Not found,18355,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,surface,,STOP,1678629251.319,Not found,NA,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629251.320,Not found,18408,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629256.160,Not found,18529,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629270.880,Not found,18897,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629282.840,Not found,19196,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,edge,,START,1678629284.520,Not found,19238,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,edge,,STOP,1678629287.000,Not found,19300,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629291.920,Not found,19423,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629315.120,Not found,20003,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,breathing,,START,1678629318.800,Not found,20095,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,breathing,,STOP,1678629320.680,Not found,20142,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,surface,,START,1678629320.680,Not found,20142,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,surface,,STOP,1678629322.639,Not found,NA,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629322.640,Not found,20191,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629351.680,Not found,20917,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629367.960,Not found,21324,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629398.319,Not found,NA,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,u-turn,,START,1678629398.320,Not found,22083,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629401.040,Not found,22151,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,u-turn,,STOP,1678629401.040,Not found,22151,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629411.240,Not found,22406,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629434.800,Not found,22995,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629472.080,Not found,23927,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629483.080,Not found,24202,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629498.800,Not found,24595,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629552.600,Not found,25940,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629561.359,Not found,NA,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,edge,,START,1678629561.360,Not found,26159,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,edge,,STOP,1678629567.760,Not found,26319,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,still,,START,1678629608.240,Not found,27331,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,still,,STOP,1678629653.840,Not found,28471,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629655.360,Not found,28509,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629665.040,Not found,28751,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629680.040,Not found,29127,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629705.800,Not found,29770,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,u-turn,,START,1678629705.800,Not found,29770,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,u-turn,,STOP,1678629713.640,Not found,29966,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629714.360,Not found,29984,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629766.880,Not found,31297,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,scratching,,START,1678629809.880,Not found,32372,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,scratching,,STOP,1678629818.120,Not found,32578,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629819.680,Not found,32617,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,still,,START,1678629836.800,Not found,33045,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678629836.800,Not found,33045,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,still,,STOP,1678629844.640,Not found,33241,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,START,1678629895.520,Not found,34513,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,assisted resting,,STOP,1678629926.680,Not found,35292,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678629936.840,Not found,35546,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678630008.040,Not found,37326,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678630021.720,Not found,37668,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,breathing,,START,1678630041.040,Not found,38151,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678630041.040,Not found,38151,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,breathing,,STOP,1678630043.680,Not found,38217,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678630043.680,Not found,38217,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678630071.120,Not found,38903,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,u-turn,,START,1678630072.280,Not found,38932,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678630078.200,Not found,39080,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,u-turn,,STOP,1678630078.200,Not found,39080,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678630107.480,Not found,39812,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,u-turn,,START,1678630107.480,Not found,39812,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,u-turn,,STOP,1678630113.520,Not found,39963,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,edge,,START,1678630154.280,Not found,40982,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,edge,,STOP,1678630158.919,Not found,NA,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,breathing,,START,1678630158.920,Not found,41098,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,breathing,,STOP,1678630162.120,Not found,41178,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678630166.160,Not found,41279,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678630193.920,Not found,41973,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,START,1678630280.480,Not found,44137,NA,
T8D1_GX050333,2024-03-12 09:19:45.721,,2063.0600000667572021484375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX050333.MP4,1678628515.0,2063.360,25.000,,swimming,,STOP,1678630301.679,Not found,NA,NA,
