Observation id,Observation date,Description,Observation duration,Observation type,Source,Time offset (s),Media duration (s),FPS,Subject,Behavior,Behavioral category,Behavior type,Time,Media file name,Image index,Image file path,Comment
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,START,1678622714.920,Not found,9748,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,STOP,1678622715.959,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,START,1678622715.960,Not found,9774,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,STOP,1678622719.439,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,START,1678622719.440,Not found,9861,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,STOP,1678622721.319,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,START,1678622721.320,Not found,9908,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,STOP,1678622729.119,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,START,1678622729.120,Not found,10103,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,STOP,1678622731.280,Not found,10157,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678622731.280,Not found,10157,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678622739.519,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,START,1678622739.520,Not found,10363,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,STOP,1678622742.599,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678622742.600,Not found,10440,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678622749.959,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,START,1678622749.960,Not found,10624,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,STOP,1678622755.200,Not found,10755,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,START,1678622755.600,Not found,10765,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,STOP,1678622758.319,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,START,1678622758.320,Not found,10833,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,STOP,1678622758.599,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,START,1678622758.600,Not found,10840,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,STOP,1678622760.640,Not found,10891,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,START,1678622764.600,Not found,10990,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,STOP,1678622767.280,Not found,11057,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678622774.200,Not found,11230,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678622781.639,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678622786.760,Not found,11544,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,START,1678622794.520,Not found,11738,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678622794.520,Not found,11738,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,STOP,1678622798.600,Not found,11840,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,START,1678622804.720,Not found,11993,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,STOP,1678622808.080,Not found,12077,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678622808.080,Not found,12077,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678622818.679,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,u-turn,,START,1678622818.680,Not found,12342,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,u-turn,,STOP,1678622823.400,Not found,12460,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678622835.600,Not found,12765,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678622870.440,Not found,13636,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,scratching,,START,1678622888.000,Not found,14075,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,assisted resting,,START,1678622914.360,Not found,14734,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,scratching,,STOP,1678622914.360,Not found,14734,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,assisted resting,,STOP,1678623242.240,Not found,22931,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,assisted resting,,START,1678623247.200,Not found,23055,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,assisted resting,,STOP,1678623313.080,Not found,24702,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,scratching,,START,1678623318.440,Not found,24836,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,scratching,,STOP,1678623334.120,Not found,25228,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678623340.680,Not found,25392,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678623360.440,Not found,25886,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678623364.640,Not found,25991,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678623370.519,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,START,1678623370.520,Not found,26138,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,STOP,1678623383.240,Not found,26456,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,START,1678623407.560,Not found,27064,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,STOP,1678623410.640,Not found,27141,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,surface,,START,1678623410.640,Not found,27141,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,surface,,STOP,1678623412.280,Not found,27182,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678623415.440,Not found,27261,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678623422.760,Not found,27444,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,u-turn,,START,1678623424.160,Not found,27479,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,u-turn,,STOP,1678623428.679,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678623428.680,Not found,27592,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678623437.520,Not found,27813,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,START,1678623443.280,Not found,27957,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,biting,,STOP,1678623444.680,Not found,27992,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,START,1678623447.520,Not found,28063,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,STOP,1678623451.920,Not found,28173,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678623451.920,Not found,28173,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678623505.200,Not found,29505,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,scratching,,START,1678623538.800,Not found,30345,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,scratching,,STOP,1678623559.799,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,assisted resting,,START,1678623559.800,Not found,30870,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,assisted resting,,STOP,1678623571.400,Not found,31160,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,scratching,,START,1678623575.640,Not found,31266,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,scratching,,STOP,1678623606.799,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678623606.800,Not found,32045,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678623617.880,Not found,32322,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678623622.560,Not found,32439,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678623627.800,Not found,32570,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,START,1678623651.200,Not found,33155,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,STOP,1678623654.520,Not found,33238,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,surface,,START,1678623656.200,Not found,33280,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,surface,,STOP,1678623656.879,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,START,1678623656.880,Not found,33297,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,breathing,,STOP,1678623659.320,Not found,33358,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678623665.840,Not found,33521,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678623684.720,Not found,33993,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,START,1678623685.760,Not found,34019,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,STOP,1678623692.000,Not found,34175,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678623696.320,Not found,34283,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,STOP,1678623717.159,Not found,NA,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,START,1678623717.160,Not found,34804,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,edge,,STOP,1678623726.720,Not found,35043,NA,
T8D1_GX020333,2024-03-12 11:11:18.689,,2062.959999904632568359375,Media file(s),player #1:D:/backup/Turtle_8_1203/day1/acc_analysis/GX020333.MP4,1678622325.0,2063.360,25.000,,swimming,,START,1678623726.720,Not found,NA,NA,
